-4.161896320841500518e-01,3.872589110755259023e-02,-2.765902372734388992e-01,8.432077348638096492e-02,1.054079325614160900e-01,6.966803966601640974e-02,-5.326807858362976600e-02,2.358728895080020316e-01,-4.050540603027685260e-01,2.765892854531709077e-01,-4.089932727909521559e-01,1.111194586058638495e-01,3.824963457085746588e-01,-4.270227979121977296e-02,3.960235040081322988e-01,3.515660921378509912e-02,-4.583122693323416486e-01,2.876739180315696642e-01,-5.173746869308011309e-01,-1.269996394808572092e-02
-1.995649737766738985e-01,-3.991107832232472785e-01,-1.770032184385629537e-01,-3.785179796847662481e-01,2.593211561639382490e-01,4.175156515338619423e-01,4.286244634637531026e-01,1.989766621974005112e-01,-1.940243578641111521e-01,4.199033444797746206e-01,1.350407573003601092e-01,9.767222224754540383e-04,1.904532831751102051e-01,3.826033470347247056e-01,1.546156330941894086e-01,2.631777849637083055e-01,1.088486141535638801e-01,3.639572304351159082e-01,1.801866227819513278e-01,1.932646159842486278e-01
4.546276899341191585e-02,2.290113205786909190e-01,-3.732214899866913294e-02,-5.952707021117219222e-02,-2.479326028459291620e-02,-2.231587907911538327e-01,-1.985790385558126314e-01,1.349936886616203979e-01,1.009877571952065567e-01,4.460045228647442905e-01,-2.916633272415901090e-01,1.132169023399300922e-01,-3.203148591082734531e-01,-4.090067414917174932e-02,-3.616230755218609594e-01,-2.962282686253445707e-01,1.033611364100498475e-01,-1.586785664499898441e-01,-4.291068048157065662e-01,1.727161408519180819e-01
-4.321493026859384856e-01,2.164239336062562247e-01,-3.007025331619480601e-01,3.459201533399414719e-01,2.818485082156428345e-01,4.427731986202125269e-01,4.092569840835126871e-01,3.880321457668891028e-01,-5.227710384314356862e-01,3.727724427677756580e-01,7.073971661120047327e-02,-9.734552482293595821e-02,-7.752030383183222684e-02,-2.879704767236916929e-01,2.894965435063602821e-01,3.064012813867387774e-01,-1.337814331488687003e-01,5.081785019533346937e-01,-2.146905874399968051e-02,2.002988719590779454e-01
-4.625213259197168414e-01,4.218584969629879389e-01,-7.883664115607995349e-02,-8.335965927759442229e-02,3.613660023378147401e-01,-9.441523805396954960e-02,-3.410734427819299142e-01,3.288913516970062290e-01,-1.518327587430038927e-01,4.591889010242952152e-01,2.731614353904122106e-01,-2.818754892316079896e-01,1.420316438979822293e-01,-3.792493111822051732e-01,-3.609251320542161134e-01,-8.302933493809303012e-02,-2.314822451055259869e-02,3.695098624102080564e-01,3.643335259175982666e-01,-2.900780453014494831e-01
-2.711363299468639784e-02,3.955571220890605755e-01,1.059179779720227088e-01,-1.822811551248282591e-01,5.066592321224908796e-02,-3.598637924239802555e-01,-8.392728232728237370e-02,1.603182404608805012e-01,-1.075810892314040118e-01,5.425715961874415516e-01,-1.650051108463134464e-01,-5.707518631169870016e-01,-2.879627203706699133e-03,-1.471046690526119916e-01,-6.368187791360140071e-02,1.318878046564939399e-01,-1.019259113553667301e-02,-4.358416178110935957e-01,-1.612231156492660022e-01,-4.551151231973900035e-01
3.535403903489918176e-01,-1.611080732643322133e-01,-4.726303254835802492e-01,1.426042166956911772e-01,3.583927605803962756e-03,2.998283756924405297e-01,3.954243686571964345e-01,3.239171238547295939e-01,-4.519118850342714877e-01,2.054781549263776375e-01,4.866519548554460450e-01,-2.353852109363940015e-01,3.997122644740423447e-01,3.115032139767028307e-01,-2.812605654077847683e-01,2.598460127773170592e-01,1.168534801674392942e-01,-5.348253997556817046e-02,-1.298688848718687894e-01,4.036417478388245605e-01
-3.304254927025188082e-01,3.617984017003115366e-02,-7.891721559546729936e-02,-2.624073449978521766e-01,-2.330968630394916197e-01,-8.021914426793501363e-02,2.379891268369954405e-01,6.963766231612755764e-02,-1.441484141964054499e-01,6.001798698154949818e-01,-4.380359005623939428e-01,3.368668292749781301e-01,4.059299058735327259e-01,1.177415059355039484e-01,-1.316764063274334373e-01,-6.608852693551973967e-02,-2.142718905573076996e-02,-1.120281713971656018e-01,-3.397672203347977815e-01,1.752605063987977552e-01
2.387454342420291253e-01,-7.863274023185369555e-02,-4.726715480375615619e-01,-3.384865722119866777e-02,6.841460559522841156e-02,-4.763375664124894909e-02,3.637446670685785532e-01,3.019195102113050311e-01,6.500237688896309818e-02,3.791357600066277977e-01,-1.439476744655183160e-01,-3.884957696579705577e-01,-4.322676426836847413e-02,-4.095245472711031010e-01,-4.250605970764655406e-01,-3.280978877786677739e-01,-9.280087641669719500e-02,-2.164767345711075541e-01,-2.615592624419778578e-01,4.072883793413841214e-01
-3.948531086752650188e-01,-2.577350416691780444e-01,-3.070924021439313534e-01,-1.651504791733671151e-01,-1.171567849360852787e-01,-3.390743171436064740e-01,4.326722077591915738e-02,1.373781722834546137e-01,-1.864079292791732401e-01,-3.549967479744235987e-01,6.792114551739079908e-02,-1.610845927261887189e-01,-3.359793662047151908e-01,-4.158376755965860205e-01,-1.309747057248973889e-01,-3.750214550747860143e-01,1.631484079461941461e-01,3.374663626336833477e-01,-2.631409714884927128e-02,3.469463126392740016e-01
1.211782377136029903e-01,1.596039276406290008e-01,-4.518786196678535316e-01,-4.571842158273198287e-01,4.532931713544351149e-02,1.297450789657232095e-01,2.910200131924662870e-01,1.431166883954574642e-01,3.707539491929951470e-01,-6.229079498552120286e-02,3.221304139661761434e-01,-4.654020660746804872e-01,-1.075382764310561373e-01,-4.193185827084787154e-01,-7.480208537617735742e-02,3.824365323821734552e-01,-2.660238467178977634e-02,-2.541194387670055455e-01,-3.902714769183514010e-01,2.252931505885312213e-01
-1.005354674662364417e-01,4.660091526631203740e-01,-3.672445617030394849e-01,-4.453242761558517948e-01,-3.673928832221911578e-01,3.153550590666709952e-01,3.096532147573087257e-01,1.027808437076961484e-01,7.660636326250060135e-02,2.864510693839013578e-01,2.059975759531771852e-02,-9.994800576313081497e-02,-5.127245355099459279e-02,2.560233892074434067e-02,-1.940637265952145085e-01,3.276332014854670960e-01,3.343162115512274823e-01,-3.262132281375266785e-01,-4.118327994651723722e-01,-3.649784934576991158e-01
3.795614608765047193e-01,-1.487518127572273752e-01,-3.761757739696959812e-01,2.854761005653523864e-01,2.114620480292301111e-02,-2.010988173133195223e-01,3.647874303042427518e-02,-2.409464363091732286e-01,-4.710831584451615206e-01,2.182502765623525187e-01,-2.837806814262059940e-01,-4.783427444754181912e-01,2.677736781191625282e-01,-4.067158935223598171e-01,1.370042785588666268e-01,-2.175897634971246108e-01,-2.224041841117578022e-01,-3.038028822302363263e-01,-2.400441949907122091e-02,-1.672662328370522478e-01
-1.359008739378336772e-01,-1.302828303839639323e-01,-9.680973215534120768e-02,-1.540854901795260801e-01,-7.888801971417733205e-02,8.441642313792166452e-02,5.510794671312428672e-02,3.232328072454251355e-01,5.185899482390485815e-01,2.864863267245691403e-01,3.212014451162290007e-01,-5.128292296238670112e-01,-2.498405496793607850e-01,-3.547155984905739357e-01,1.271804438346289534e-01,-5.081630821474872883e-01,3.008469531896680871e-01,3.433750814363545345e-01,1.084879372144984255e-01,8.220273786473650257e-02
3.358565531399004267e-01,4.304791466058800475e-01,-4.604943350853781814e-01,-3.948906770626081086e-01,-5.615874627515832218e-01,9.878785781146884326e-03,-9.229359600489064897e-02,-4.140451667902575461e-01,3.158849783350093365e-01,-2.167074939620501368e-03,2.948546436550315009e-01,-4.642456773412360904e-02,-1.233253610090349756e-01,-5.090813090238446165e-02,-2.766540169327184606e-01,1.539527122181135084e-02,2.974039166585190630e-01,5.064631947553910329e-01,1.016832121471906297e-01,2.031761197352801307e-01
3.720846142999343353e-01,-2.621961211980305406e-01,-3.642368807916585016e-02,1.562854311276334063e-01,3.947747342959168071e-01,-4.057134120519190201e-01,-2.132130826074760399e-01,-2.489458502295659181e-01,1.471949334463612813e-01,-7.394232742049144935e-02,-1.119897320986724260e-02,-6.579505095546599180e-02,-4.571335998066892309e-02,1.796787706176418975e-01,-1.527094381040516036e-01,-3.473969668909355768e-01,3.557418286665161578e-01,4.788464700202098578e-01,9.298173232852954828e-02,-3.711882034938773778e-01
-2.891322597441163267e-01,-4.531637222938349474e-01,3.091617774637196447e-01,-4.424805425886236820e-01,-3.492898928960547766e-01,3.535561944517297550e-01,4.707974567196639426e-01,2.400742183831663101e-01,2.839220594083889937e-01,-3.821089690292011620e-01,-2.857541803780946563e-02,-4.222938792381900619e-01,3.185600638741996615e-01,-5.147976197849191138e-01,3.635201914769788378e-01,2.148384531349325777e-01,-2.544624332793670174e-01,4.801588060501278954e-01,-1.146695236849671201e-01,3.888321973072476068e-01
-1.475125701854988498e-03,-2.666911260678243578e-01,-4.536193325387588571e-01,-1.606187947345931455e-01,-5.608406324248863678e-02,4.434334117716571266e-01,3.185458431191804385e-01,1.919960980687025198e-01,2.194067043228382571e-02,8.392267977368318699e-02,-1.892665418166826485e-01,-9.760507465275287953e-02,3.620145650604867371e-01,-4.376362743827998947e-01,-2.419304536797384220e-01,5.529229775076564823e-02,-9.190377408341610099e-02,-3.043665145996949373e-01,2.195956982783192624e-01,-2.856350431733525874e-01
4.598271877388862006e-01,5.358372689308844861e-02,1.015313465377609969e-01,-1.900927609906934157e-02,-2.987639292778267452e-01,-1.182223891542040495e-01,-4.623096792160727442e-01,2.998338074778306717e-01,4.335442818899125084e-01,4.595967339922343298e-01,-4.368421119853481138e-01,3.169653907701176498e-01,1.146887250841737288e-01,-4.504573199125460059e-01,5.373880279965555229e-02,2.334318171266404340e-01,-4.771612465393438307e-01,-4.070236106763588935e-01,-2.673904948239817503e-01,2.370141000734014569e-01
-1.931538047569959044e-03,6.709492479853007563e-02,-1.449752383187282723e-01,1.772039418920994536e-01,-2.015979382145591942e-02,1.666351627420379622e-01,1.151960478895649176e-01,-2.473255927000555521e-01,-4.224884039008596215e-01,4.933138128574134362e-01,-2.463640653663530244e-01,2.014367700801726335e-01,-1.701260857848114760e-01,-1.792297456784083254e-01,-5.011116696004702664e-01,-2.266296563138203712e-01,2.973926438260724447e-01,-2.845319038815331547e-01,-3.527552629423327257e-01,-1.581141160366240639e-01
1.464193209621933722e-01,8.289564928859935455e-02,5.820507841517778141e-02,-2.479405905284660094e-01,2.931966342499454092e-01,2.290862354784856114e-01,1.862141757845762469e-01,2.210707989922151284e-01,-3.058034923399847171e-01,-6.995557939307772699e-02,1.268991542435131681e-01,-2.318042377026497403e-01,-2.417403094227462412e-01,4.414276410276075091e-01,2.350227194273410702e-01,4.503193838937527005e-01,2.980417690801447916e-01,-2.468064482001852966e-01,7.213219618668539890e-02,3.578983624111500145e-02
2.167342153801609383e-01,-1.749717878161637652e-01,1.580701094900013037e-01,-1.444238594843082202e-01,-3.265684967160424335e-01,1.366629996901784216e-01,2.556706009085270015e-01,-1.592419549051598548e-01,1.550025280754821488e-01,5.196951815218887605e-01,2.717921281068647055e-01,4.629827130550856484e-01,3.625779547694627514e-01,3.653792720466554345e-01,-2.541389123053824917e-02,2.541957725333184870e-01,4.128936226486016881e-01,-1.986123375443435979e-01,-1.915107295937783782e-01,2.115966483526935948e-01
-9.500545539999045996e-02,-4.261011242250073439e-01,3.844463680301790087e-01,-2.223951805581437235e-01,-3.585397786267266462e-01,1.823599690554361663e-01,-4.664215129226057521e-01,-2.944761534251302826e-01,-3.163941010929792186e-01,-3.337852044124519080e-01,4.361487337426991906e-01,-1.775729551614902146e-01,4.377014513209070423e-01,-5.455656441702037840e-02,-3.029931806979906384e-01,-4.289751839402506373e-01,1.857916850243701845e-01,-3.130235498785601256e-01,1.983686790358790697e-01,3.231754217140606067e-01
2.677330893068571305e-01,-2.655698376277401684e-01,4.642835307638194520e-01,-4.750185306859792123e-01,-2.023296925991198425e-02,-3.758616142649601199e-01,2.896601102911947057e-01,-7.319484679013243955e-02,2.372622511162360004e-01,-3.000437153517157007e-01,1.658169785288915454e-01,-1.806242423832173927e-01,-2.849121816155151254e-01,3.117234810149590030e-01,-5.503664775865692305e-02,-6.791583226294328757e-02,-1.889477451336665781e-01,-1.852290509028391985e-01,3.025595501107481988e-01,-2.961508182439849812e-01
-2.751270214690212934e-01,-2.866209224156786028e-01,3.797757874553358004e-01,-3.780797218020989781e-01,3.906611083669675466e-02,-2.343691728929593043e-01,-5.154354842038679774e-01,7.492448295631602695e-02,1.587562624544898437e-01,5.779552633085319885e-02,1.354031359529067891e-01,-4.775285565833967683e-01,1.854955934743391377e-01,9.226809263483678331e-03,-3.620591265017605309e-01,-4.732637578567541192e-01,4.157100038272714543e-02,3.244516471719712247e-01,-4.050627585263151965e-04,-1.103673839903346471e-01
4.521365083873606361e-01,-4.089478368659116292e-01,-3.989577847176172254e-01,-4.963090336438887307e-01,4.251418723053547732e-01,2.224717134058241119e-01,4.491717877104399181e-01,-4.236682750653636975e-01,3.995547366419316959e-01,4.883778256680305907e-02,1.007610330027090967e-01,2.724570341925068306e-01,4.496362233135821618e-01,-3.945393630441469401e-01,-2.080325472449437441e-01,-1.477683182216073532e-01,2.237490021470805446e-01,7.891704509906963261e-02,-3.024415640411526884e-01,4.730123217566802873e-01
-4.138375171704566924e-01,2.850390881996928694e-01,3.543887235988144035e-01,-3.413577751499145135e-02,-2.724747180813875125e-01,-2.953596849229480070e-01,-3.008800093582191248e-01,-1.128662738453178188e-01,3.371552252456094800e-02,2.755587712011545176e-01,1.856097836668254009e-01,-5.046007476603036057e-01,2.401562899454236510e-01,-3.429794427650558197e-01,-1.338250796534819487e-01,3.781404020412558742e-01,-1.914195184431445318e-01,3.699893482676183676e-01,4.324317399792474426e-01,4.264509498093431161e-01
1.518556922485340965e-01,2.840831989013699599e-01,3.182522299751284200e-01,-1.863164100487691155e-01,-9.653459178603858437e-02,-2.661176723061640659e-01,-5.172979769289058893e-01,4.104376960092505078e-01,-4.345999826593765492e-01,1.575448144933335459e-01,3.111979138605748818e-01,2.377545879102878901e-01,4.476308917795793763e-01,2.865485759253126596e-02,-2.509360815672912470e-01,-8.018161287312637608e-02,9.577949787137345072e-02,2.095270120122067758e-01,1.514372372647143639e-01,1.163557613195823071e-01
1.500213159261731821e-01,-4.622362376087759128e-01,4.495260524458178919e-01,-2.657983654783197328e-02,-4.432560102733542062e-01,-2.099902110845875969e-01,-7.915776186330954201e-02,2.364175634998059161e-01,-1.504190822920584703e-01,-1.156507871317107999e-01,-4.526449529030933117e-01,-2.381226133045735160e-01,-1.454653476966641726e-02,4.097654496125724410e-01,2.904156277787308116e-01,2.452307273025569057e-01,-4.816518424961987455e-01,-1.756256698043030806e-01,3.207453594134465069e-01,-3.880409805100912823e-01
3.202864711882184856e-02,-5.071558166855794081e-02,-3.619826976475027380e-01,-2.546736274485836837e-01,-1.270864448381257006e-01,-3.738349457799419739e-01,-3.790746052713517833e-01,-3.318115501801213174e-01,2.574714055761053721e-01,-3.452667400314138879e-01,2.861001503952974034e-01,-1.756336777906157207e-02,1.150150630244626548e-01,-6.348715828152039220e-02,-1.406175506198938940e-01,-3.484231315269876172e-01,4.143331043167160499e-01,-2.063603176446012211e-01,3.896485391236330642e-01,-3.601184655253884537e-01
-4.295186907297041667e-01,-4.582120214137355707e-01,-1.119331261242284825e-01,2.875167658999456810e-01,-2.021281158626242122e-02,-3.483247481248137878e-01,-2.130012712864325919e-01,1.882532685884470702e-02,-3.138610737825012764e-01,-3.737177375635558074e-01,3.673950042810204542e-01,-1.754859917050986817e-01,-2.584192067899017120e-01,2.292675490533908622e-01,4.779798648760695545e-02,2.970463065027099669e-01,4.447871888471482960e-01,4.086724913910376733e-01,-1.259397648610887377e-01,2.948302413615384587e-01
6.351223957685467325e-02,-2.560680367926340684e-01,2.416798291415597766e-01,3.523545852771531872e-01,-3.406121026118473227e-01,2.857330118361139371e-01,8.978766458743944745e-02,-1.919762637692193075e-01,6.456398125652391962e-02,-2.509670061134605112e-01,3.778467284270092263e-01,2.189536902683935846e-02,-3.423340291009651648e-01,1.502553542137108900e-01,-1.322804258367498709e-01,2.011800389370344000e-01,-3.775035638382189251e-01,2.861823636008993255e-01,2.897275971991004895e-02,-2.477750459731805077e-01
-3.994633548795448741e-01,1.147922974647992284e-01,-3.575317225584249692e-01,1.386328224533544540e-01,-5.966493724919000874e-01,-1.871091966297071529e-01,9.562287872265340383e-02,-1.656619092433873550e-02,1.456501167948381394e-02,5.384380365609235941e-01,-2.764274944634098063e-01,-1.439285052370811169e-01,-2.891816335515557945e-01,1.255253341886980456e-01,-4.142657710045455910e-01,-1.829939935983374011e-01,3.609695760913769758e-01,-4.161003713251495983e-01,-2.120410315859879435e-01,1.947570486165026427e-01
-2.039710494010712749e-01,4.270817887784186806e-01,1.395531665898067444e-02,1.027265126379082877e-01,-1.949297762610688878e-01,-1.823550727491766166e-01,-3.485698970392229756e-01,2.266847094328756917e-01,6.339170743441513434e-02,1.732640937424924643e-01,-3.754861734701654408e-01,2.808620318294922091e-01,-3.483570147196166644e-01,-5.921896747421941942e-01,-6.772650246082143055e-02,1.032251029187345320e-01,-8.755561435065439824e-02,1.854958828940900598e-02,1.375013519221340852e-01,5.457058011943283909e-03
-4.082503915183441356e-01,2.503622879391236844e-01,1.612090779913068761e-01,1.116061281751569573e-01,1.704849873965504359e-01,2.251823250426181755e-01,1.164493547611278462e-01,-5.187714908485769882e-01,2.490390474559230627e-01,-1.177993225524234383e-01,1.651982834588501814e-01,4.396898898873571326e-01,3.641379827524617308e-01,-3.200310856848287977e-01,2.749290409529717150e-01,-2.782404463768819447e-01,-5.889945150855758343e-02,3.316687175828533785e-01,4.831514134788892495e-02,2.579783732604338797e-01
-1.937419584424384666e-01,5.084552066452475705e-01,-3.275401154667678671e-01,-2.833045200770202207e-02,4.044832918257332821e-01,-4.288073002205464723e-01,9.473088797358918123e-02,2.348959805580596027e-01,-3.138024277384952598e-01,1.141141313497751608e-01,-2.817721955400520617e-01,-6.288445113565459266e-02,-3.196473746365762758e-01,5.619726516011890050e-02,1.289594417590927689e-01,-2.426803865598716747e-01,3.634323626943260221e-02,3.918050390931816507e-01,-2.597913607734103070e-01,-1.004990336300974063e-01
-3.074686160855237896e-02,4.803520944598740905e-01,-4.854207496417300982e-01,4.151474880006961743e-01,4.641053299135026178e-01,2.989272547134588787e-01,-2.794121281214265728e-01,-2.281853788644289116e-01,1.483360588884924391e-01,3.712593703181955168e-02,2.248377702203651629e-01,-2.365811051918877417e-01,-6.141284801772180224e-02,1.516367237748385832e-01,4.195081232851856079e-01,1.996030164125992268e-01,3.695018813432726645e-01,2.890931673345769615e-01,2.316768195842035249e-01,-1.311537940438113614e-01
-3.842367224296500128e-01,2.820002043554024618e-01,-1.606422812748306284e-01,-4.062075603159854276e-01,-1.207022446063085452e-01,1.110776152307148684e-01,2.219934230023941010e-02,-4.623320097771311254e-01,3.972358757130101670e-01,5.771444898947509783e-01,1.519540742987041115e-01,-1.740773544098184467e-01,-9.521731898546127726e-02,-1.151422679419347554e-02,4.814248208594098521e-01,1.934900918546302862e-01,-5.140998987862311492e-02,-1.891575492042662787e-01,9.345490578227827472e-02,-3.304573740604471732e-01
-3.963231903899459146e-02,-2.427417405181452326e-01,2.462592133153054252e-01,2.046353196858774759e-01,-4.113122494405882512e-01,7.014726921725633613e-02,-2.172690879671767272e-01,-4.155371032333061709e-01,7.875612900133498184e-02,9.970113437667096901e-02,-3.708464795274490911e-02,2.142135107065531452e-01,-3.094257901887169093e-01,-1.094793473836533915e-01,2.520695753817679408e-01,-4.444304064705476010e-01,-2.330024663438873544e-01,-3.877933325603830084e-01,-7.253563329079477928e-02,-6.797110170674805496e-02
-3.422803005032749590e-01,-8.258847097244513547e-02,-1.155869392862915734e-01,3.098938661364513680e-01,4.218314478872495776e-01,-2.363930805773980723e-02,5.685265439509134926e-03,-3.034531401189747082e-02,-1.794678307579808674e-01,1.129398491841601682e-01,2.651395076163661213e-01,-4.269740482027933881e-01,4.041306465263738018e-02,-5.395255919262101907e-01,1.393915156522101406e-01,-1.509566397405731342e-01,4.992290280191285512e-01,-2.729956391861736442e-01,-1.890222219681147453e-01,-1.388231713699763503e-01
-2.922204647884485418e-01,-2.670307470832548602e-01,-2.116664702790140296e-01,-4.895185375808984163e-01,-4.190020445303213603e-02,-1.574694195573005662e-01,-2.056432064474400800e-01,-6.607573185621240519e-02,3.516017133537243516e-02,1.747289173856305111e-01,-3.544610104137843609e-01,-3.043121405436638796e-02,1.922046942008285852e-01,-5.121555230250551816e-01,2.453907277904657791e-01,-8.443831649931209105e-02,4.527660295784040057e-01,7.853868487430190615e-02,-1.986028126872095290e-01,1.648465931381845884e-01
4.055642958337069559e-01,1.336423833941504657e-01,-2.606630789474789767e-01,-4.018070519289517750e-01,1.820188305198467693e-01,-2.446854436801947363e-01,1.768495145856667228e-01,-4.057194403960365792e-01,3.190888824604713458e-01,3.189188214644150254e-01,-3.419188581600475230e-01,-4.924395339865085264e-01,-2.160910190618029192e-01,-3.812988286789283365e-01,1.937379856721472005e-01,8.569809595250564571e-02,2.374838298286671145e-01,-1.380208832234078031e-01,-3.304102788309524336e-02,1.265924980553649049e-01
-3.412641653285146681e-01,3.266419094312286164e-01,-6.559088814592720085e-02,-9.212749719022556016e-02,4.595477935260357527e-01,2.374123619851828057e-02,-4.274596467383807163e-01,-1.630110178727788572e-01,-4.133242531541081455e-01,1.738284878633868658e-01,1.093193000524887992e-01,-2.419123681801500225e-01,-3.932153783650040868e-01,-2.191233967826283768e-02,4.693795180493368635e-01,-4.446515181165536790e-01,-2.258598168512338245e-01,-3.722192761823275298e-01,-2.642249078338464174e-02,3.312955931108116925e-01
-2.410956223112711572e-01,-3.659225863618618679e-01,1.729118592414742583e-01,1.830882041717242503e-01,4.425239870183761970e-01,5.020675332252708123e-02,-5.661668674877457647e-02,-4.581311210666549893e-01,2.023040384399530656e-01,-3.266158955921927842e-01,-2.876527748716563582e-01,-4.761529672222117315e-01,4.200530110414517071e-01,3.586596881015924887e-01,-1.333667867825134579e-01,-4.128952482748248776e-01,-3.535255539152275528e-01,3.538954212223111018e-01,-5.144748348520088443e-01,1.820207349910667460e-01
-4.626413170155318499e-01,2.004076800063503139e-01,1.667516845181855889e-01,1.263303017952002172e-01,3.251042296629461092e-01,-6.692251261313394983e-02,3.962968411264237156e-01,3.502655177319587421e-01,3.561363557142819825e-01,-2.036954959261773335e-01,3.579782870908932435e-01,1.637998124456056803e-02,-1.910500768386051984e-01,-1.793682793721114166e-01,3.771493551697193136e-01,2.307446296508367245e-01,1.660758593803470613e-03,-2.723203746308607287e-01,-1.149538134057044858e-01,1.094489567161355953e-02
